bbc_url_id	date	news_title	label
47269788	18 Oṣù Èrèlè 2019	Fake News: Ayédèrú Dino fẹ́ fún èèyàn mẹ́wàá ní mílíọ̀nù mẹ́wàá náírà tí Atiku bá wọlé	politics
48871233	5 Oṣù Agẹmọ 2019	Gift Sotonye-Frank: Bó ṣe gba oyè ọ̀mọ̀wé nípa òfin, náà ló gba àmì ẹ̀yẹ	nigeria
48594721	12 Oṣù Òkúdu 2019	June 12: Àjọ eléto ìdìbò gbọdọ̀ kéde MKO Abiola bí ààrẹ Nigeria	nigeria
46254535	4 Oṣù Èrèlè 2019	Sowore: olùdíje Ààrẹ tó loun fẹ gbà Nàìjíríà padà fún àwọn ọdọ	politics
46341250	26 Oṣù Bélú 2018	Hijab Crisis: Fásitì Ibadan ní kò sí ohun tó yípadà pẹ̀lú ìwọṣọ akẹ́kọ̀ọ́ ISI	nigeria
48579688	10 Oṣù Òkúdu 2019	9th Assembly: Olùdíje mẹ́rin ṣàtìlẹyìn fún Gbajabiamila ṣáájú ìbò ilé aṣojú ṣòfin	politics
50900309	24 Oṣù Ọ̀pẹ̀ 2019	Bi adẹrinpoṣonu Stephen Sotonwa ṣé kàgbákò ikú nínú ìjàmbá ọkọ̀ ní Ondo nìyìí	entertainment
46892662	16 Oṣù Ṣẹ́rẹ́ 2019	Iléeṣẹ́ ọlọ́pàá: Mba ti ṣiṣẹ́ rí bíi òṣìṣẹ́ alárinà lọ́dún 2012 sí 2014	nigeria
51306352	30 Oṣù Ṣẹ́rẹ́ 2020	Ede Poly Fire: Igbó tí wọn ń ṣun ládùgbóò ló fa ìjàmbá iná	nigeria
50528795	23 Oṣù Bélú 2019	Allen Onyema: Iro ni ile Amerika pa mo mi lori esun jibiti	world
47695691	25 Oṣù Ẹrẹ̀nà 2019	Ìjọba Máli: Ìbọn àti àdá ni wọn fi pa àwọn Fulani náà ni lagbegbe Mopti.	africa
49102554	24 Oṣù Agẹmọ 2019	Iléeṣẹ́ ológun: Àbájáde ìwádìí wa lórí ìṣẹ̀lẹ̀ náà yóò hàn síta láìpẹ́	nigeria
49382558	17 Oṣù Ògún 2019	Premier League: Tottenham yọ ṣọ́ọ̀kì lẹ́sẹ̀ , ọ̀mì ni wọ́n ta lọ ní pápá ìṣiré Etihad	sport
46727703	1 Oṣù Ṣẹ́rẹ́ 2019	2019 Prophesies: Kíni ohun tí àwọn ìránṣẹ́ Ọlọ́run sọ nípa ọdún 2019	entertainment
51410510	7 Oṣù Èrèlè 2020	Operation Amotekun: Amọ̀tẹ́kùn ṣetán láti gbérasọ, fọ́ọ̀mù ìgbaniṣíṣẹ́ ti dé!	nigeria
49379624	17 Oṣù Ògún 2019	Toyin Abraham: Ọ̀pọ̀ èèyàn ní èké ni Mercy Aigbe ń ṣe lórí bó ṣe ki Adeniyi Johnson	entertainment
46400117	30 Oṣù Bélú 2018	Ìjọba Naijiria: À ń se ìwádìí lórí àwọn oníwàásù Sokoto tó ń gbé ìbọ̀n	nigeria
49108349	25 Oṣù Agẹmọ 2019	Nigeria Diaspora Day: Ìjọba ní láti ronú jinlẹ̀ nípa òun tó n sọ ọmọ Nàìjíríà d'ero ilẹ ókéèré	nigeria
46507824	25 Oṣù Ṣẹ́rẹ́ 2019	Fela Durotoye: ọmọ̀ ọ̀jọ̀gbọ́n tó di olóṣèlú Nàìjíríà	politics
49624895	8 Oṣù Owewe 2019	US Open 2019: Bianca júwe ilé fún Serena Williams nínú ìdíje l'America	sport
46703395	28 Oṣù Ọ̀pẹ̀ 2018	Miss Africa 2018: Àwọn nkan tó ṣẹlẹ̀ ní Miss Africa 2018, Calabar	entertainment
47689999	25 Oṣù Ẹrẹ̀nà 2019	Abducted Child: Bàbà Aisha ní iléèwé ló ti ń bọ̀ nígbà tó bọ́ sọ́wọ́ ajínigbé lóṣù Kẹta	nigeria
51569479	20 Oṣù Èrèlè 2020	NURTW Oyo: Ìjọba Ọyọ ní awakọ̀ kankan kò ní tẹ̀lé àṣẹ yíyan iṣẹ́ lódì táwọn NURTW fi ń halẹ̀	nigeria
48763993	25 Oṣù Òkúdu 2019	Security Meeting: A fẹ́ àgbékalẹ̀ ọlọ́pàá agbègbè láti pèsè ààbò tó rinlẹ̀	nigeria
48929388	9 Oṣù Agẹmọ 2019	Ajínigbé: Afurasi Ajínigbé jí ọmọkùnrin kan gbé ní Ibadan, ọwọ́ tẹ̀ẹ́ ní Eko	nigeria
48062441	26 Oṣù Ìgbé 2019	Nigeria Police: Ọ̀gá àgbà dín wákàtí iṣẹ́ ọlọ́pàá kù 'torí wàhálà	nigeria
46573414	15 Oṣù Ọ̀pẹ̀ 2018	Àwọn nkan tó jẹyọ níbi ìfọ̀rọ̀wánilẹ́nuwò f'áwọn tó fẹ́ di igbákejì àárẹ	politics
46487397	7 Oṣù Ọ̀pẹ̀ 2018	MMA: ilé Epo Forte oil gbiná súkẹ́rẹ́-fàkẹrẹ ọkọ̀ ti bẹ̀rẹ̀	nigeria
49457497	24 Oṣù Ògún 2019	Ìjọba Ọyọ: Olówó nìkan kọ́ ni ìdájọ́ iléẹjọ́ yóò máa gbè ní Ọyọ	nigeria
47375621	27 Oṣù Èrèlè 2019	2019 Elections Update: Inec so ìkéde èsì ìbò ààré rọ̀ di aago mẹ́ta òru	politics
51353829	3 Oṣù Èrèlè 2020	Coronavirus: Akẹ́kọ̀ọ́ ọmọ Afíríkà kan tí lùgbadì ààrùn Coronavirus	health
50582911	28 Oṣù Bélú 2019	Border closure: Ẹ wo iye t'óúnjẹ dà báyìí lọ́jà lẹ́yìn tí ìjọba ti ibodè	nigeria
51345927	2 Oṣù Èrèlè 2020	Coronavirus: Ọmọ ilẹ̀ China kan ti kú sí orílẹ́èdè míì lẹ́yìn tó lùgbàdì ààrùn náà	health
50739303	11 Oṣù Ọ̀pẹ̀ 2019	Uber and Bolt airport ban: Àjọ FAAN sọ pé òun kò fi òfin dé wọ́n	nigeria
50086633	17 Oṣù Ọ̀wàrà 2019	Katsina Den: Ilé mìíràn tí wọn ti n fi ìyà jẹni ni Olọpàá ti rí	nigeria
46975366	25 Oṣù Ṣẹ́rẹ́ 2019	Fake News: BBC kọ́ lọ́ ṣe ètò ìrànwọ́ ìwé kíkà	nigeria
47465659	6 Oṣù Ẹrẹ̀nà 2019	Ash Wednesday: Ọjọ́ eérú ń rán wa létí eérú fún eérú, erùpẹ̀ fún erùpẹ̀	entertainment
48926599	9 Oṣù Agẹmọ 2019	Ìwọ́de Shiite: Ọwọ́ ọlọ́pàá tẹ ogójì ọmọ ẹgbẹ́ Shiite lẹ́yìn ìwọ́de	nigeria
49034105	18 Oṣù Agẹmọ 2019	Ìtàn Mánigbàgbé: Ọ̀rẹ́ àjèjì ló kóbá Afọnja, tí Ilọrin fi bọ́ lọ́wọ́ Yorùbá	entertainment
46854744	13 Oṣù Ṣẹ́rẹ́ 2019	Ọlọ́pàá Ekiti: A kò lé sọ bóyá olósèlú ló ní ọkọ̀ ńlá tó kó ìrẹsì	politics
46553245	13 Oṣù Ọ̀pẹ̀ 2018	Europa: Arsenal, Chelsea gbáradì fún ìfẹsẹ̀wọnsẹ̀ ìpele ìsọ̀rì tó kẹ́yìn	sport
48471200	31 Oṣù Ẹ̀bibi 2019	JAMB: Ẹ̀ṣùn oníkókó mẹ́jọ ni EFCC fi kan Philomina àtàwọn 5 míràn	nigeria
47641959	20 Oṣù Ẹrẹ̀nà 2019	Election 2019 Updates: Atiku n ṣé iranran lórí ìbò 1.6 mílíọ̀nù ni-APC	politics
51004696	6 Oṣù Ṣẹ́rẹ́ 2020	Ẹ̀ṣẹ̀ ni fún ọ láti dá fi ọmọ rẹ̀ sílẹ̀ nílé láì ní àmójútó - Child Protection Network	nigeria
50145145	22 Oṣù Ọ̀wàrà 2019	Kogi Fraca: Àwọn ẹni àìrí kan ló já iná ilé mi ní ilé Ijọba.	nigeria
49149793	29 Oṣù Agẹmọ 2019	Lagos Building Collapse: Ilé alájà méjì wó lu ọmọ mẹ́rin ni Bariga	nigeria
47590713	16 Oṣù Ẹrẹ̀nà 2019	Building Collapse: Àwọn èèyàn mẹ́rìndínlọ́gbọ̀n ló n ṣiṣẹ́ níbẹ kí ilé náà tó wó	nigeria
46478892	8 Oṣù Ọ̀pẹ̀ 2018	Ooni Ile Ife: Àwọn ohun tó yẹ kí o mọ̀ nípa Ọ̀ọ̀ni Ilẹ̀ ifẹ̀ to pe Ọdún mẹ́ta lórí ìtẹ́ Òdùduwà	entertainment
50561123	26 Oṣù Bélú 2019	Sex Offenders: NAPTIP ní àwọn aráàlú tó jẹ́ ẹ̀jẹ̀ kannáà kìí fẹ́ kí ẹbí wọn ṣẹ̀wọ̀n ìfipábánilòpọ̀	nigeria
47327844	22 Oṣù Èrèlè 2019	Nigeria 2019 Election: Ààrẹ Buhari ní k'áwọn ọmọ Nàìjíríà dìbò yan ẹni tó wù wọ́n	politics
49371592	16 Oṣù Ògún 2019	Osun Osogbo: Àwọn èèbó aláwọ̀ funfun gbé Ọ̀ṣun lárugẹ	entertainment
50217389	29 Oṣù Ọ̀wàrà 2019	Ìbálé ìyàwó: Àwọn onímọ̀ sọ ìdí tí àwọn obìnrin kan kìí ṣe sẹ̀jẹ̀ lẹ́yìn ìbálòpọ̀ àkọ́kọ́	entertainment
47272598	18 Oṣù Èrèlè 2019	Nigeria 2019 Elections: Ta ni Sani tó ń ṣe PVC fún INEC, tó tún ńdupò sẹ́nétọ̀?	politics
47621770	19 Oṣù Ẹrẹ̀nà 2019	Delta: Ọ̀fẹ́ nilé ìwé, kò yẹ kí wọn lé akẹ́kọ̀ọ́ torí owó	nigeria
50385080	12 Oṣù Bélú 2019	Border Closure: Ilé aṣòfin àpapọ̀ pàṣẹ fáwọn àṣọbodè láti fààyè gba èpo lẹ́nu bodè	nigeria
50217594	29 Oṣù Ọ̀wàrà 2019	Kogi elections: Ilé ẹjọ́ ní ẹgbẹ́ AA kùnà ìlànà INEC fún ìbò gómìnà ní Kogi, Bayelsa	politics
50542083	25 Oṣù Bélú 2019	Witches Conference: Àjọ PFN kéde àdúrà ọjọ́ méjì láti tako àpérò àwọn àjẹ́	entertainment
51569245	20 Oṣù Èrèlè 2020	Anthony Joshua: Lẹ́yìn ìjà rẹ̀ pẹ̀lú Luiz, Anthony Joshua bẹ Ọba ìlú rẹ̀, Àkárìgbò wò	sport
47465682	6 Oṣù Ẹrẹ̀nà 2019	Nigeria Elections 2019: Dandan ni lílo ẹ̀rọ tó ń yẹ káàdì ìbò wo	politics
51019984	7 Oṣù Ṣẹ́rẹ́ 2020	LASU Murder: Àwọn ẹbí ní ìwádìí ọlọ́pàá ṣì ń tẹ̀síwájú ni wọn kò ṣe rí òkú gbà	nigeria
47607889	18 Oṣù Ẹrẹ̀nà 2019	Oyo NURTW: Tokyo ló kọ́kọ́ bá Auxillary sọ̀rọ̀ lẹ́yìn ọdún gbọọrọ	nigeria
50313958	6 Oṣù Bélú 2019	Balogun Market Fire: Àwọn òǹtàjà gbarata lórí òfò tí ìjàmbá ìná ń mú báwọn lọdọọ́dún	nigeria
50357406	10 Oṣù Bélú 2019	Ore Falomo jẹ́ onímọ ìṣègùn tó lámì laka láàrin ìràn Yoruba	health
46381979	29 Oṣù Bélú 2018	Ọlọ́pàá Abuja: Deji Adeyanju àtàwọn méjì míràn fẹ́ dá ìlú rú	nigeria
48509292	4 Oṣù Òkúdu 2019	Emir Sulu Gambari kú ara fẹ́rakù	nigeria
50470372	19 Oṣù Bélú 2019	#WorldToiletDay: Nínú kó o fi omi fọ ìdi tàbí lo tííṣù fi fá a, Èwo ló rọrùn?	world
50164278	24 Oṣù Ọ̀wàrà 2019	Sex for Grades: Fasiti Kaduna ni ki olùkọ́ lọ rọọ́kún nílé	nigeria
50112112	19 Oṣù Ọ̀wàrà 2019	Headies 2019: Adekunle Gold,Teni,Burna Boy,tá ní yóò gbà àmì ẹ̀yẹ̀ olórin to fakọyọ?	entertainment
48995445	15 Oṣù Agẹmọ 2019	Ilupeju Killing: Àṣìta ìbọn pa ẹnìkan lásìkò t'ọ́lọ́pàá kojú adigunjalè	nigeria
48710290	20 Oṣù Òkúdu 2019	Lagos VIO - Ǹjẹ́ o mọ ìyàtọ̀ ojúṣe ọlọ́pàá, VIO, FRSC àti LASTMA lójú pópó?	nigeria
49786168	22 Oṣù Owewe 2019	English Premier league: Liverpool gun Chelsea bí ẹṣin lójúde rẹ̀ ní Stamford bridge	sport
46607315	18 Oṣù Ọ̀pẹ̀ 2018	Ekiti Assembly: Ilé ìgbìmọ̀ aṣòfin júwe ilé fáwọn alága ìjọba ìbílẹ̀	politics
49621147	7 Oṣù Owewe 2019	South Africa killings: Ìjọba àpapọ̀ ní kò sóun tó jọ ìbúgbàmù àdó olóró níléeṣẹ́ ìjọba South Africa tó wà nílùú Abuja	africa
50130970	21 Oṣù Ọ̀wàrà 2019	Ilé ẹjọ́ ní pásítọ̀ yóò fi ẹ̀wọ̀n jura bí kò bá gbé ṣọ́ọ̀ṣì aláriwo rẹ̀ kúrò ládúgbò	nigeria
49000498	16 Oṣù Agẹmọ 2019	Building Collapsed: O kéré tán, ènìyàn 10 ló ti jáláìsí níbi ìṣẹ̀lẹ̀ ilé tó wó ọ̀hún	nigeria
47664690	22 Oṣù Ẹrẹ̀nà 2019	Ọ̀pọ̀ ẹ̀mí sọnù sínú ìjàmbá iná l'órílẹ̀èdè Ghana	africa
47883239	10 Oṣù Ìgbé 2019	Zamfara Killings: Amòfin kan ní àwọn Gómìnà dàbí ajá tí kò leè gbó lórí ọ̀rọ̀ ààbò	nigeria
49246768	6 Oṣù Ògún 2019	Security: Ìpínlẹ̀ 9 yóò lo ẹ̀rọ ayàwòrán díróònù láti paná ìpèníjà ààbò	nigeria
49085337	23 Oṣù Agẹmọ 2019	Ìtàn Mánigbàgbé: Ìtàn Adegbọrọ kọ́ wa láti ṣiṣẹ́ kára pẹ̀lú ìforítì	entertainment
50492271	20 Oṣù Bélú 2019	Kogi Election: Dino Melaye fẹ́ mọ bí ayédèrú ọlọ́pàá ṣé borí ọlọ́pàá gidi lásìkò ìdìbò Kogi	politics
46313596	23 Oṣù Bélú 2018	Black Friday 2018: Afẹ́fẹ́ káràkátà tuntun tó fẹ́ wọ Nàìjíríà	nigeria
46936950	20 Oṣù Ṣẹ́rẹ́ 2019	2019 Elections: Ẹ̀mí èèyàn àti ilé ìjọba ń bẹ nínú ewu lásìkò ìbò 2019	politics
47724457	27 Oṣù Ẹrẹ̀nà 2019	Osun Tribunal Judgement: 'Àwa ènìyàn Ọṣun kọ ìdájọ́ tó ní Oyetọla kọ́ ló wọlé sípò gómìnà'	politics
49474489	26 Oṣù Ògún 2019	Japan visit: Iléeṣẹ́ ààrẹ ní ẹgbẹ́ IPOB kò tako Buhari ní Japan	world
49590232	5 Oṣù Owewe 2019	Iyabo Ojo: Ìjà òṣèré tíàtà nìkan kọ́ nìkọlù South Africa, ti gbogbo wa ni	entertainment
51145392	17 Oṣù Ṣẹ́rẹ́ 2020	Fuel Price: Ìjọba ń gbèrò láti máa pèsè gáàsì CNG fún ọkọ̀	nigeria
50503171	21 Oṣù Bélú 2019	Nàìjíríà ni orílẹ̀-èdè kẹta tí ìkọlù ìgbésùnmọ̀mí pọ̀ sí jùlọ láàgbáyé	nigeria
50889328	24 Oṣù Ọ̀pẹ̀ 2019	Christmas: Nkan márùn ún tóo lè fi jàjà bọ́ lọ́wọ́ ìjákulẹ̀ téélọ̀ rẹ	entertainment
47216164	12 Oṣù Èrèlè 2019	Nigeria Elections 2019: Aranṣọ, olórin àti àwọn mì í tó maa n fẹ́ kí ìdìbò wáyé ní Nàìjíríà lójoojúmọ́	politics
51602787	23 Oṣù Èrèlè 2020	Cerebral Palsy: Ìyá Najeebah ní oyún oṣù mẹ́rin ààbọ ni wọn gbe jáde kúrò nínú òun tó di ọmọ	health
47455770	5 Oṣù Ẹrẹ̀nà 2019	Oyo Election: ADP, ZLP SDP fa ọwọ́ Seyi makinde sókè bíi gómìnà wọn	politics
49892669	1 Oṣù Ọ̀wàrà 2019	Social Media Slay: Onílé kan bínú fi àwòrán iyàrá ayálágbé ré hàn lórí ayélujéra	entertainment
46459074	5 Oṣù Ọ̀pẹ̀ 2018	Cardi B ti pín yà pẹ̀lú ọkọ rẹ̀ Offset lẹ́yìn ọdún kan	entertainment
48775145	26 Oṣù Òkúdu 2019	Ore Helicopter: Iléeṣẹ́ ọkọ̀ òfurufú ní wọn fi ẹlikọ́pútà tó dá àríyànjiyàn sílẹ̀ dóòlà ẹmí ni	nigeria
49898089	1 Oṣù Ọ̀wàrà 2019	"IAAF World Championships: Abiyamọ kan di lobìnrin tó leè sáré ""100 meters"" jùlọ l'àgbáyé"	sport
50029291	12 Oṣù Ọ̀wàrà 2019	Lagos: Èèyàn mẹ́rin kú l'Eko, lẹ́yìn òjò àrọ̀ọ̀rọ̀dá tó wó ilé mẹ́ta	nigeria
51367781	4 Oṣù Èrèlè 2020	Arap Moi: Ọdún mẹ́rìnlélógún ló fi darí Kenya, tó sì di apàṣẹ wàá	africa
46857233	23 Oṣù Èrèlè 2019	BBC Nigeria 2019: Ìtàn nípa bí ètò ìdìbò ṣe bẹ̀rẹ̀ ní Nàìjíríà	nigeria
50114190	20 Oṣù Ọ̀wàrà 2019	Kano Zoo: Àfihàn ohun ọ̀gbìn ló mú kí wọ́n mú Kìnìún náà jáde	entertainment
47534446	12 Oṣù Ẹrẹ̀nà 2019	Nigeria Elections Updates: Àkójọpọ̀ orúkọ àwọn tí yóò gbàwé ẹ̀rí mo yege rèé	politics
46313594	23 Oṣù Bélú 2018	John Mahama: Kò sí àní-àní pé Ilẹ̀ Ifẹ̀ ni orírun àgbáyé	entertainment
50259829	1 Oṣù Bélú 2019	Indonesia Adultery: Àwọn ẹ̀ṣẹ̀ tí ìjìyà ẹgba jíjẹ wà fún	world
47044642	29 Oṣù Ṣẹ́rẹ́ 2019	Ọlọ́pàá Ondo: Ìyá ọmọ tó kú yóò fojú balé ẹjọ́	nigeria
48605973	12 Oṣù Òkúdu 2019	Ọba Abdulrasheed Akanbi rọ àwọn Ọba aláde yoruba láti dẹ́kun ẹgbẹ́ òkùnkùn síṣe	entertainment
50798795	15 Oṣù Ọ̀pẹ̀ 2019	UFC245: Kamaru Usman, f'ẹ̀ṣẹ́ borí ààyò Trump, Colby Covington ní ìjà UFC	sport
51207394	22 Oṣù Ṣẹ́rẹ́ 2020	Amotekun: Àwọn èèyàn sọko ọ̀rọ̀ sí Tinubu lórí ìkéde rẹ̀ nípa Amotekun	nigeria
47931814	15 Oṣù Ìgbé 2019	WAEC Result: Olùdíje kò nílò ìwé ẹ̀rí WAEC fún ìpò ààrẹ tàbí gómìnà	politics
48637088	14 Oṣù Òkúdu 2019	8TH Assembly: FRSC kò yan Saraki sọjú pé kó dá nọ́mbà ọkọ̀ tó lò padà	politics
51169195	19 Oṣù Ṣẹ́rẹ́ 2020	premier league: Liverpool to ọrẹ́ sí ẹ̀yìn Manchester United pẹ̀lú àmì ayò méjì sí òdo	sport
49842710	26 Oṣù Owewe 2019	$9.6bn: Ilé ẹjọ́ ni Nàìjíríà lè takò ìdájọ́ ilẹ̀ Gẹ̀ẹ́sì tó fẹ́ gbẹ́sẹ̀ lé $9.6bn ohun ìní Nàìjíríà	nigeria
50640235	3 Oṣù Ọ̀pẹ̀ 2019	Opay bikes impoundment: Opeifa ní gbogbo ọlọ́kadà lòfin dè láti rìn ní mọ́rosẹ̀ Eko	nigeria
50017519	11 Oṣù Ọ̀wàrà 2019	Homosexual: Uganda yóò dá ẹ̀wọǹ gbére fún obinrin tabi okunrin tó bá fẹ́ ara wọn	africa
49375317	16 Oṣù Ògún 2019	FIFA fòfinde akoọ́nimọ̀ọ́gbá Super Eagles nigbakan ri Samson Siasia	entertainment
46595593	17 Oṣù Ọ̀pẹ̀ 2018	Àwọn òṣìṣẹ́ ilé aṣòfin Nàìjíríà bẹ̀rẹ̀ iyànṣẹ́lódì	nigeria
50991300	4 Oṣù Ṣẹ́rẹ́ 2020	Ìròyìn tó mi ọ̀sẹ̀ àkọ́kọ́ 2020: Amẹ́ríkà dojú ìjà kọ Iran, Ìjọba Kwara wò ilé arúgbó Saraki	world
51186636	21 Oṣù Ṣẹ́rẹ́ 2020	Oyo Algon: Ìjọba àpapọ̀ kò gbẹ́sẹ̀lẹ̀ lé owó tó tọ́ sáwọn ìjọba ìbílẹ̀ l‘Ọyọ	nigeria
48594442	11 Oṣù Òkúdu 2019	Ahmed Lawan: Àwọn ohun tó yẹ ko mọ̀ nípa ààrẹ aṣòfin àgbà tuntun	politics
48419775	27 Oṣù Ẹ̀bibi 2019	Children's Day: Àwọn ọmọdé tó ń ṣe bẹbẹ láwùjọ Afíríkà	africa
49497067	28 Oṣù Ògún 2019	Joint Security: Ọdẹ ìbílẹ̀, OPC, Aṣọ́gbó, ọlọ́pàá, ológun yóò máa pèsè ààbò nílẹ̀ Yorùbá	nigeria
48735320	23 Oṣù Òkúdu 2019	Nigeria Army: àṣírí àwọn ajínigbé kò bò mọ́ ni Ondo àti Ekiti	nigeria
47288655	19 Oṣù Èrèlè 2019	Nigeria 2019 Elections: INEC kéde pé àwọn ẹgbẹ́ òṣèlú lé tẹ̀síwájú pẹ̀lú ìpolongo	politics
50739304	11 Oṣù Ọ̀pẹ̀ 2019	Àjọ FRSC, NYSC, kìlọ̀ fún àwọn àgùnbánirọ̀ lórí ìrìnàjò òpin ọdún.	nigeria
48205576	8 Oṣù Ẹ̀bibi 2019	Olórin tàkasúfèé pàdánù mílíọ̀nú náìrà kan lori ìfẹsẹ̀wọsẹ̀ Liverpool Vs Barcelona	sport
50519336	22 Oṣù Bélú 2019	Ìtàn Mánigbàgbé: Àáró tó yẹ kí Lisabi gbà, ló fi bẹ ọ̀wẹ̀ láti kọlu Ìlàrí Ọlọyọ fún ìdáǹdè Ẹ́gbá	entertainment
51424989	8 Oṣù Èrèlè 2020	Michael Okhide: Àwọn ọmọ àwọn olóògbé méjèjì kọ̀wé sí aráàlú	nigeria
47295231	19 Oṣù Èrèlè 2019	BBC Yorùbá: Ọ̀pọ̀ òjò ti rọ̀, ilẹ̀ ti fimu láàrin ọdún kan BBC Yorùbá	entertainment
49712233	16 Oṣù Owewe 2019	Oyo Tribunal: Olùdámọ̀ràn ìṣèlú fún Makinde ní Adelabu kò ní ẹ̀rí tó dájú láti pe ẹjọ́ kòtẹ́milọ́rùn	politics
49514662	30 Oṣù Ògún 2019	Bobrisky: Olusegun Runsẹwẹ, o kéré sí nọ́mbà àwọn tí mò ń bá se!	entertainment
51513334	15 Oṣù Èrèlè 2020	Okada Ban: Bàbá ọmọ ni ₦20,000 péré ni àwọn ọlọ́pàá fi lọ òun àmọ́ òun kò gbàá	nigeria
51448095	19 Oṣù Èrèlè 2020	Lassa Fever: Àjèjì ààrùn tó ń pani ní Nàìjíríà bàyìí kìí ṣe CoronaVirus, Lassa, tàbí Ebola	health
49463805	25 Oṣù Ògún 2019	Wọle Ṣoyinka: Ẹ máṣe gba gbogbo ohun tẹ bá rí lórí ayélujára gbọ́ nípa mi	nigeria
47174910	8 Oṣù Èrèlè 2019	Nigeria Elections 2019: Àjọ elétò ìdìbò f'ọjọ kún gbedeke gbígba káàdì ìdìbò	politics
49870504	29 Oṣù Owewe 2019	Samson Siasia: Orí ti kó ìyá Siasia yọ lọ́wọ́ àwọn ajínigbé lẹ́yìn oṣù méjì ààbọ̀	sport
51582951	21 Oṣù Èrèlè 2020	Mother Language Day: Àwòráń àwọn ohun ìṣẹ̀ǹbáyé tí kò leè parun rèé	entertainment
50011290	11 Oṣù Ọ̀wàrà 2019	BUSA19: Bí ètò ìgbéyàwó ààrẹ Buhari kò bá ṣe lọ rèé -àwọn ènìyàn Nàíjíríà	entertainment
49898919	1 Oṣù Ọ̀wàrà 2019	Nigeria independence day: Àwọn ọmọ Nàìjíríà ń sọ èrò wọn nípa àyájọ́ òmìnira lórí ayélujára	nigeria
48495782	3 Oṣù Òkúdu 2019	Sudan Protest: Àwọn òṣìṣẹ́ aláàbò kọlu àwọn tó n ṣe ìwọ́de ní Sudan	africa
47432182	3 Oṣù Ẹrẹ̀nà 2019	Kamaru Usman: Ọmọ Áfíríkà àkọ́kọ́ tó gba ìgbànú ẹ̀yẹ ẹ̀ṣẹ́ kíkàn UFC	entertainment
51513335	15 Oṣù Èrèlè 2020	Oluwo: Agbówú wá bẹ̀bẹ̀ fún adé lọ́dọ̀ mi ni, torí náà, abẹ́ mi ló wà	entertainment
49431360	22 Oṣù Ògún 2019	FRSC dá N443,180 padà fún ẹbí ẹni to ní ìjàmbá mọ́tò	nigeria
49274710	8 Oṣù Ògún 2019	Iléeṣẹ́ ọlọ́pàá: Irọ́ ni kìí ṣe èèsì, ẹ mọ̀ pé ọlọ́pàá ni wọ́n, kẹ tó yìnbọn	nigeria
49480001	27 Oṣù Ògún 2019	Ondo Murder: Awọn ọlọ́pàá kò tíì mọ ibi tí wọn sin òkú ọmọ náà sí	nigeria
47400530	28 Oṣù Èrèlè 2019	Election Update 2019: Àwọn ọlọ́pàá dá ìpàdé àwọn alátakò Tinubu dúró l'Eko	politics
51066331	10 Oṣù Ṣẹ́rẹ́ 2020	Nigeria Police: Èsì àwọn ọmọ Nàìjíríà tó tẹ̀lé bí iléèṣẹ́ ọlọ́pàá ṣe yin ara rẹ̀	nigeria
51367638	4 Oṣù Èrèlè 2020	Oyo LG Crisis: Olamiju Akala ní àwọn èèyàn òun sì ń gba ìtọ́jú lọ́wọ́ nílé ìwòsàn lórí wàhálà náà	politics
49554851	2 Oṣù Owewe 2019	Lagos-Ibadan Repair: Àwọn ọ̀ná míràn ti e lè gba jáde tàbi wolé si ìpínlẹ̀ Eko	nigeria
46557752	29 Oṣù Ẹ̀bibi 2019	Nigeria Swearing in 2019: Seyi Makinde di gómìnà tuntun	politics
49125656	26 Oṣù Agẹmọ 2019	WAEC: Ìdá 82% àwọn tó jókòó ṣedánwò WASSCE 2019 ló yege	nigeria
48556339	7 Oṣù Òkúdu 2019	Celestine Egbunuche: Òun àti ọmọkùnrin rẹ̀ ti lo ọdún 18 l‘ẹ́wọ̀n, kó tó rí ìdáǹdè	nigeria
51410580	7 Oṣù Èrèlè 2020	UI Bursar: Alákoso owó ní Olùyẹ̀wé owó wò wa fọ́ lójú nígbà tó ń ṣe ìṣirò báa ṣe náwó	nigeria
47315019	21 Oṣù Èrèlè 2019	Nigeria 2019 Elections: Atiku ní káwọn olùdìbò lo káádì ìbò wọn fi yọ ààrẹ òní, ba ṣe yọ tàná	politics
49398523	19 Oṣù Ògún 2019	Osun: Ìjọba kédeìsinmi fáwọn òṣìṣẹ́ láti ṣe àjọ̀dún àyájọ́ ọdún Ìṣẹ̀ṣe	nigeria
48987379	15 Oṣù Agẹmọ 2019	Sanwo Olu dá Bello padà; ó yan kọ̀míṣọ́nnà 25 àtàwọn olùbádámọ́ràn	politics
46396462	30 Oṣù Bélú 2018	CAF Awards: Ahmed Musa, Alex Iwobi, Asisat Oshoala wà lára olùdíje àmì ẹ̀yẹ CAF	sport
50231174	30 Oṣù Ọ̀wàrà 2019	Fruits and Vegetables: Ǹ jẹ́ o mọ̀ pé ó yẹ ko se Carrot rẹ, ko tó jẹ ẹ́	health
48867411	4 Oṣù Agẹmọ 2019	RUGA: Afenifere, Kunle Akinjide sọ̀rọ̀ lórí ìkéde ìjọba àpapọ̀ láti dáwọ́ dúró lórí RUGA	nigeria
47299838	20 Oṣù Èrèlè 2019	Bird Flu: Onímọ̀ ní kò sí òògùn tó leè pa àrùn lùkúlùkú ní Nàíjíríà	nigeria
